doi,time
datasets/doi-10.7910-DVN-QSICEX,3.1773766819387674
datasets/doi-10.7910-DVN-64PBG7,329.23815426044166
datasets/doi-10.7910-DVN-ZLEFIB,3.534748947247863
datasets/doi-10.7910-DVN-U19R5G,3.539852751418948
datasets/doi-10.7910-DVN-B9SCDJ,5.784872611984611
datasets/doi-10.7910-DVN-QTWTFF,3.6090300735086203
datasets/doi-10.7910-DVN-HXNVTQ,3.5739695448428392
datasets/doi-10.7910-DVN-FV7UOH,5.219911180436611
datasets/doi-10.7910-DVN-EHRNTO,1576.4633744824678
datasets/doi-10.7910-DVN-VCXVVF,2.599129242822528
datasets/doi-10.7910-DVN-ZBRTJH,3600.0842765308917
datasets/doi-10.7910-DVN-LTF688,3.0017910674214363
datasets/doi-10.7910-DVN-EY2I6M,2.525459172204137
datasets/doi-10.7910-DVN-PB8X8P,2.669647702947259
datasets/doi-10.7910-DVN-S1594S,3.3713407833129168
datasets/doi-10.7910-DVN-BMKKTY,2.542146548628807
datasets/doi-10.7910-DVN-GU8DOA,2.4730338975787163
datasets/doi-10.7910-DVN-B4XDZP,2.4091357365250587
datasets/doi-10.7910-DVN-V7TQOZ,11.278479440137744
datasets/doi-10.7910-DVN-FY7SVG,6.588755434378982
datasets/doi-10.7910-DVN-FAU3VR,14.737431943416595
datasets/doi-10.7910-DVN-XRZW4O,644.8446866162121
datasets/doi-10.7910-DVN-V846YU,8.181353729218245
datasets/doi-10.7910-DVN-DCAKKT,8.675138106569648
datasets/doi-10.7910-DVN-BPGCF0,12.206430880352855
datasets/doi-10.7910-DVN-ZRMAKU,8.198322217911482
datasets/doi-10.7910-DVN-2XSNPC,8.781048392876983
datasets/doi-10.7910-DVN-KG3XNC,14.528256291523576
datasets/doi-10.7910-DVN-JIJJYE,3.351700169965625
datasets/doi-10.7910-DVN-XQ9RJT,3.9395728781819344
datasets/doi-10.7910-DVN-STRA2P,3.151771068572998
datasets/doi-10.7910-DVN-C3RRZD,2.953756293281913
datasets/doi-10.7910-DVN-0XYQR3,2.9040239676833153
datasets/doi-10.7910-DVN-SE2CIX,2.563696715980768
datasets/doi-10.7910-DVN-PBEOJZ,11.785053486004472
datasets/doi-10.7910-DVN-RGIMXH,3.6057264991104603
datasets/doi-10.7910-DVN-A48JP7,3.675728378817439
datasets/doi-10.7910-DVN-8UWS1R,3.925142453983426
datasets/doi-10.7910-DVN-I0VEMG,3600.102304916829
datasets/doi-10.7910-DVN-JZZWER,6.652719557285309
datasets/doi-10.7910-DVN-XYUWYJ,10.918921837583184
datasets/doi-10.7910-DVN-PLXNE3,3.249636869877577
datasets/doi-10.7910-DVN-IBKYRX,3.1301768720149994
datasets/doi-10.7910-DVN-HGW60I,4.360679579898715
datasets/doi-10.7910-DVN-GC9JKM,15.992075191810727
datasets/doi-10.7910-DVN-ZXZMJB,3600.1027696933597
datasets/doi-10.7910-DVN-DVMT2R,12.183246368542314
datasets/doi-10.7910-DVN-JON1LK,11.15833417326212
datasets/doi-10.7910-DVN-GJIIU3,10.944746386259794
datasets/doi-10.7910-DVN-4HSUXH,11.075293652713299
datasets/doi-10.7910-DVN-LNUYXZ,25.44593616016209
datasets/doi-10.7910-DVN-WSUHI3,3.5189348217099905
datasets/doi-10.7910-DVN-0Q1F1U,2.6475100852549076
datasets/doi-10.7910-DVN-K8SC39,4.441690761595964
datasets/doi-10.7910-DVN-SWFNQE,3.0679506473243237
datasets/doi-10.7910-DVN-XAQMIA,2.8975211158394814
datasets/doi-10.7910-DVN-GGZACS,2.6566057093441486
datasets/doi-10.7910-DVN-ON3RET,1536.4489676821977
datasets/doi-10.7910-DVN-RXMV9W,4.810696544125676
datasets/doi-10.7910-DVN-OGVWDE,4.961763504892588
datasets/doi-10.7910-DVN-MSTR3F,21.527974657714367
datasets/doi-10.7910-DVN-1KIEXG,2.5452811922878027
datasets/doi-10.7910-DVN-FHTQL5,2.5729807522147894
datasets/doi-10.7910-DVN-3EONKV,3.186332143843174
datasets/doi-10.7910-DVN-BZ5BLZ,2.9711878336966038
datasets/doi-10.7910-DVN-T17S0X,4.504753412678838
datasets/doi-10.7910-DVN-PTPGED,4.156225396320224
datasets/doi-10.7910-DVN-WVFZGE,2.913230048492551
datasets/doi-10.7910-DVN-CLW4NU,3.106572400778532
datasets/doi-10.7910-DVN-1JNPUA,7.418880833312869
datasets/doi-10.7910-DVN-OSSY4B,8.371489554643631
datasets/doi-10.7910-DVN-GUATS6,8.458157781511545
datasets/doi-10.7910-DVN-CTMZX8,8.57868611998856
datasets/doi-10.7910-DVN-YMMSIC,9.939314547926188
datasets/doi-10.7910-DVN-KPS1KY,271.64224135503173
datasets/doi-10.7910-DVN-U6EWUW,11.613650465384126
datasets/doi-10.7910-DVN-NIMLAR,21.31719119846821
datasets/doi-10.7910-DVN-VOF11U,13.452967630699277
datasets/doi-10.7910-DVN-5DLNMA,11.275742491707206
datasets/doi-10.7910-DVN-RRBPUD,11.746828405186534
datasets/doi-10.7910-DVN-DY1282,10.792666899040341
datasets/doi-10.7910-DVN-HI1X4O,1759.2313090898097
datasets/doi-10.7910-DVN-4R6NEQ,4.380178779363632
datasets/doi-10.7910-DVN-LPF2BK,5.1472007893025875
datasets/doi-10.7910-DVN-ZWOOHV,3.757094757631421
datasets/doi-10.7910-DVN-TUSXIG,2905.6786231547594
datasets/doi-10.7910-DVN-JHOK6X,6.755036888644099
datasets/doi-10.7910-DVN-U1WZ0E,6.057933313772082
datasets/doi-10.7910-DVN-1WDJVC,6.811865258961916
datasets/doi-10.7910-DVN-G4SZXG,6.026480305939913
datasets/doi-10.7910-DVN-EMM5MP,6.6137706860899925
datasets/doi-10.7910-DVN-2BF2HB,6.079745834693313
datasets/doi-10.7910-DVN-GSMBFX,8.980247071012855
datasets/doi-10.7910-DVN-EYME7H,15.860495882108808
datasets/doi-10.7910-DVN-QKJHCI,36.11738615296781
datasets/doi-10.7910-DVN-RTB67K,15.146447338163853
datasets/doi-10.7910-DVN-ZT1EZG,28.56810848414898
datasets/doi-10.7910-DVN-TRIEF2,4.9546794053167105
datasets/doi-10.7910-DVN-B6QSZ1,36.34654104709625
datasets/doi-10.7910-DVN-P5SIO1,1433.7906064521521
datasets/doi-10.7910-DVN-PYWNTB,4.241339636966586
datasets/doi-10.7910-DVN-KY3WAE,4.11067315004766
datasets/doi-10.7910-DVN-0E9KON,5.290767258033156
datasets/doi-10.7910-DVN-OXIIDD,3.97542317956686
datasets/doi-10.7910-DVN-ZH5YFY,4.88282404653728
datasets/doi-10.7910-DVN-UERKTM,3.444126794114709
datasets/doi-10.7910-DVN-FZKUGL,3.7218409813940525
datasets/doi-10.7910-DVN-9HO5J8,3.3116298597306013
datasets/doi-10.7910-DVN-HLKZJQ,56.17533756233752
datasets/doi-10.7910-DVN-VJTPJK,60.35160674713552
datasets/doi-10.7910-DVN-2PTJJV,97.95684864372015
datasets/doi-10.7910-DVN-FL08PZ,13.404684578999877
datasets/doi-10.7910-DVN-2CS1VF,1330.4980745557696
datasets/doi-10.7910-DVN-ER4KD1,11.355622915551066
datasets/doi-10.7910-DVN-FXKNCC,14.434064509347081
datasets/doi-10.7910-DVN-FRBXQW,11.57556482218206
datasets/doi-10.7910-DVN-8PMMVT,21.667066056281328
datasets/doi-10.7910-DVN-KNXKIY,5.310658564791083
datasets/doi-10.7910-DVN-7RXC1U,10.146044036373496
datasets/doi-10.7910-DVN-Q5PV4U,4.199773240834475
datasets/doi-10.7910-DVN-74N5YH,3.6817798521369696
datasets/doi-10.7910-DVN-HAU0EX,39.06261153705418
datasets/doi-10.7910-DVN-TRTXLP,3.6675853207707405
datasets/doi-10.7910-DVN-FTFJTV,4.277084531262517
datasets/doi-10.7910-DVN-KKQFKA,54.788083558902144
datasets/doi-10.7910-DVN-SYCAOH,17.597861476242542
datasets/doi-10.7910-DVN-FPYKTP,55.643798898905516
datasets/doi-10.7910-DVN-WYCMVV,4.222957091405988
datasets/doi-10.7910-DVN-QIWQWL,15.667220897972584
datasets/doi-10.7910-DVN-KH9N7W,5.474087201058865
datasets/doi-10.7910-DVN-UEOK3H,4.134742017835379
datasets/doi-10.7910-DVN-M1IHH2,3.8294828478246927
datasets/doi-10.7910-DVN-P7Z8FH,3.8179817367345095
datasets/doi-10.7910-DVN-GOWSAQ,4.192314639687538
datasets/doi-10.7910-DVN-NI225N,8.043427836149931
datasets/doi-10.7910-DVN-G3WF1H,4.116084476932883
datasets/doi-10.7910-DVN-UYOSSF,3.5962836258113384
datasets/doi-10.7910-DVN-AIPWNU,5.201977206394076
datasets/doi-10.7910-DVN-VJLWTZ,6.933554260060191
datasets/doi-10.7910-DVN-VHNONI,4.7813377417624
datasets/doi-10.7910-DVN-LWXXAM,7.162525339052081
datasets/doi-10.7910-DVN-RT5JTV,3.959903236478567
datasets/doi-10.7910-DVN-HFIV1A,64.09328003227711
datasets/doi-10.7910-DVN-OABGY2,5.122985400259495
datasets/doi-10.7910-DVN-YECLJW,285.5217409953475
datasets/doi-10.7910-DVN-1GDKSV,5.954230012372136
datasets/doi-10.7910-DVN-6JGSZP,3.9575254302471876
datasets/doi-10.7910-DVN-LTGH26,3.4464630521833897
datasets/doi-10.7910-DVN-KHZQA2,7.669767132028937
datasets/doi-10.7910-DVN-I6H7L5,5.404193535447121
datasets/doi-10.7910-DVN-GZH5L9,4.225129529833794
datasets/doi-10.7910-DVN-DL4JY8,4.441844867542386
datasets/doi-10.7910-DVN-ODPNI8,3276.7127481512725
datasets/doi-10.7910-DVN-EMLHCT,16.301828058436513
datasets/doi-10.7910-DVN-K2QBK6,16.244471238926053
datasets/doi-10.7910-DVN-BPON3K,23.408118279650807
datasets/doi-10.7910-DVN-WHGM1D,20.484347850084305
datasets/doi-10.7910-DVN-MRIWOI,26.518150283023715
datasets/doi-10.7910-DVN-KJ6X76,9.30548413284123
datasets/doi-10.7910-DVN-J0GBTX,6.932789010927081
datasets/doi-10.7910-DVN-QBNFFR,4.138793205842376
datasets/doi-10.7910-DVN-5WOMCQ,5.125384433194995
datasets/doi-10.7910-DVN-AK10AT,5.350483914837241
datasets/doi-10.7910-DVN-UMKD0K,6.052429772913456
datasets/doi-10.7910-DVN-61JSZQ,6.338732214644551
datasets/doi-10.7910-DVN-XVCKRS,5.808616196736693
datasets/doi-10.7910-DVN-6Q0UJO,4.64023769274354
datasets/doi-10.7910-DVN-SJ4IMB,4.759791344404221
datasets/doi-10.7910-DVN-X7NKSL,4.688106067478657
datasets/doi-10.7910-DVN-DXDQV3,11.730634765699506
datasets/doi-10.7910-DVN-JZZIYU,9.648362351581454
datasets/doi-10.7910-DVN-SUS2KV,919.0137324035168
datasets/doi-10.7910-DVN-DNWDSR,1049.018400773406
datasets/doi-10.7910-DVN-CTZNJV,11.941067369654775
datasets/doi-10.7910-DVN-V1E7AO,16.685167994350195
datasets/doi-10.7910-DVN-JTLAIG,12.531611386686563
datasets/doi-10.7910-DVN-XZEI7M,4.080605119466782
datasets/doi-10.7910-DVN-YFGIVI,405.81508073583245
datasets/doi-10.7910-DVN-2BBRQ6,6.794057171791792
datasets/doi-10.7910-DVN-2F8CWX,11.695029133930802
datasets/doi-10.7910-DVN-1CCXS9,4.946279147639871
datasets/doi-10.7910-DVN-4BPRUI,4.547640163451433
datasets/doi-10.7910-DVN-PVPJWM,13.304995819926262
datasets/doi-10.7910-DVN-KJV6OJ,4.751531319692731
datasets/doi-10.7910-DVN-TC1F9R,4.823035700246692
datasets/doi-10.7910-DVN-RTJ02G,2683.5308448877186
datasets/doi-10.7910-DVN-GNCDZR,16.046130191534758
datasets/doi-10.7910-DVN-ASGOVU,16.476092567667365
datasets/doi-10.7910-DVN-V6OXQW,2055.760645935312
datasets/doi-10.7910-DVN-HUUEGI,15.542917087674141
datasets/doi-10.7910-DVN-VEDYMM,15.397437309846282
datasets/doi-10.7910-DVN-UFZTYU,1665.73556612432
datasets/doi-10.7910-DVN-IGZJ2J,5.986764885485172
datasets/doi-10.7910-DVN-IBY3PN,28.471757533028722
datasets/doi-10.7910-DVN-JUCGYS,5.2041491605341434
datasets/doi-10.7910-DVN-ZRMLCR,5.336643435060978
datasets/doi-10.7910-DVN-0EVV7C,6.875811103731394
datasets/doi-10.7910-DVN-JM0QLY,8.368499979376793
datasets/doi-10.7910-DVN-AW6L1P,3600.1030151955783
datasets/doi-10.7910-DVN-CMCZBR,5.84704047255218
datasets/doi-10.7910-DVN-UZSQTV,5.775295488536358
datasets/doi-10.7910-DVN-KMQVUA,6.7979077734053135
datasets/doi-10.7910-DVN-PE8TWP,499.54731668531895
datasets/doi-10.7910-DVN-GHXJYL,6.097687451168895
datasets/doi-10.7910-DVN-GYNPF8,5.433181768283248
datasets/doi-10.7910-DVN-TCOFXX,5.242262186482549
datasets/doi-10.7910-DVN-SCN9LA,4.69610190205276
datasets/doi-10.7910-DVN-QZMPSN,4.80448655039072
datasets/doi-10.7910-DVN-5TWA0G,34.47605871409178
datasets/doi-10.7910-DVN-27864,8.790533879771829
datasets/doi-10.7910-DVN-TR4OUK,8.091811295598745
datasets/doi-10.7910-DVN-WXZH8C,22.582981441169977
datasets/doi-10.7910-DVN-VC4EXB,8.07264188863337
datasets/doi-10.7910-DVN-Z7H44N,11.559056408703327
datasets/doi-10.7910-DVN-OMDQI9,8.714051753282547
datasets/doi-10.7910-DVN-AXJHHQ,5.0158228650689125
datasets/doi-10.7910-DVN-PZKBUX,8.558534108102322
datasets/doi-10.7910-DVN-EPBIDE,379.3204142395407
datasets/doi-10.7910-DVN-I2CZQY,5.995282420888543
datasets/doi-10.7910-DVN-DSZHIP,6.186671359464526
datasets/doi-10.7910-DVN-NGHM1Y,6.608400443568826
datasets/doi-10.7910-DVN-5UZF0X,6.094092171639204
datasets/doi-10.7910-DVN-YTPJ1N,8.165454719215631
datasets/doi-10.7910-DVN-IFR1FC,5.246545664966106
datasets/doi-10.7910-DVN-8N79E6,5.245536984875798
datasets/doi-10.7910-DVN-PVNEPJ,5.850366460159421
datasets/doi-10.7910-DVN-ELSUD0,11.669799530878663
datasets/doi-10.7910-DVN-ZEYLMH,4.64858653396368
datasets/doi-10.7910-DVN-YRFNJ6,5.412963522598147
datasets/doi-10.7910-DVN-ZPDOYT,5.466461881995201
datasets/doi-10.7910-DVN-NSRKXC,5.062212787568569
datasets/doi-10.7910-DVN-FXVVDQ,5.572114534676075
datasets/doi-10.7910-DVN-2RORMS,4.906283071264625
datasets/doi-10.7910-DVN-UTAP1V,4.8313219379633665
datasets/doi-10.7910-DVN-L8YEDW,5.024510595947504
datasets/doi-10.7910-DVN-NQFPF3,4.810429185628891
datasets/doi-10.7910-DVN-L2GSK6,5.778100399300456
datasets/doi-10.7910-DVN-K8MWBX,4.676275689154863
datasets/doi-10.7910-DVN-4UTHKY,5.245682556182146
datasets/doi-10.7910-DVN-YQSBOA,4.929026309400797
datasets/doi-10.7910-DVN-MCAOVW,18.094461975619197
datasets/doi-10.7910-DVN-JEWV64,5.250433748587966
datasets/doi-10.7910-DVN-KKS1R0,9.034083276987076
datasets/doi-10.7910-DVN-OWUY5F,4.763479815796018
datasets/doi-10.7910-DVN-SOT2WM,5.6314679849892855
datasets/doi-10.7910-DVN-PCRG1D,5.480415407568216
datasets/doi-10.7910-DVN-CECD9V,5.828301507979631
datasets/doi-10.7910-DVN-OAGZZD,5.456139700487256
datasets/doi-10.7910-DVN-VRH8ND,2548.1548693850636
datasets/doi-10.7910-DVN-37ZBCF,8.66851607337594
datasets/doi-10.7910-DVN-38BFML,5.222009398043156
datasets/doi-10.7910-DVN-UX3QXW,5.187316633760929
datasets/doi-10.7910-DVN-BPU1XG,4.732713470235467
datasets/doi-10.7910-DVN-P4VOCQ,5.081957181915641
datasets/doi-10.7910-DVN-745PK1,7.897655673325062
datasets/doi-10.7910-DVN-XTIHGR,9.34874857030809
datasets/doi-10.7910-DVN-XZJRA2,9.138210713863373
datasets/doi-10.7910-DVN-IM4UE3,9.226957308128476
datasets/doi-10.7910-DVN-9LWIDA,14.453436130657792
datasets/doi-10.7910-DVN-HUEPQJ,27.496515221893787
datasets/doi-10.7910-DVN-MKAI7J,5.66024105809629
datasets/doi-10.7910-DVN-IX6PBW,4.74412171728909
datasets/doi-10.7910-DVN-PC6CQC,1408.5058035850525
datasets/doi-10.7910-DVN-K5MT68,5.248709244653583
datasets/doi-10.7910-DVN-ZLHYSZ,6.293241448700428
datasets/doi-10.7910-DVN-YDJZC0,5.592169631272554
datasets/doi-10.7910-DVN-WJ9T9R,4.777769984677434
datasets/doi-10.7910-DVN-GYHP2Q,4.772683350369334
datasets/doi-10.7910-DVN-NGPLNC,5.393229315057397
datasets/doi-10.7910-DVN-SYJZNG,9.77934948913753
datasets/doi-10.7910-DVN-JLKTEE,4.772764736786485
datasets/doi-10.7910-DVN-RSI8NR,7.604556981474161
datasets/doi-10.7910-DVN-PVYZ4Z,5.188965821638703
datasets/doi-10.7910-DVN-GVEKYP,5.5870670806616545
datasets/doi-10.7910-DVN-C7W8WQ,9.268228594213724
datasets/doi-10.7910-DVN-U3QJQZ,5.054708980023861
datasets/doi-10.7910-DVN-2XP8YF,4.8715343829244375
datasets/doi-10.7910-DVN-OJVSY9,5.731835683807731
datasets/doi-10.7910-DVN-MPQQC0,6.036269286647439
datasets/doi-10.7910-DVN-IJEWYV,5.447132399305701
datasets/doi-10.7910-DVN-JGU9X5,5.222127607092261
datasets/doi-10.7910-DVN-EX4NG2,4.773881921544671
